age;experience_years;daily_work_hours;sleep_hours;caffeine_intake;bugs_per_day;commits_per_day;meetings_per_day;screen_time;exercise_hours;burnout_level
27.0;19.0;13.46;4.86;1.0;16.0;2.0;4.0;18.12;1.57;High
22.0;6.0;13.97;8.98;4.0;18.0;17.0;6.0;17.18;0.18;High
38.0;14.0;13.42;6.64;4.0;13.0;22.0;9.0;16.95;0.37;High
33.0;14.0;10.71;8.2;2.0;19.0;7.0;8.0;14.32;0.93;High
;13.0;11.01;4.75;4.0;9.0;8.0;2.0;13.04;1.27;Medium
36.0;12.0;5.22;7.33;1.0;1.0;1.0;3.0;7.68;1.27;Low
44.0;10.0;12.74;8.56;5.0;13.0;28.0;9.0;14.28;1.34;Medium
27.0;12.0;4.6;6.66;3.0;16.0;1.0;0.0;9.3;1.43;Medium
43.0;8.0;7.18;5.44;1.0;4.0;26.0;0.0;11.08;1.01;Low
33.0;9.0;13.91;4.64;2.0;17.0;15.0;0.0;15.1;1.15;High
25.0;3.0;8.22;5.48;3.0;2.0;6.0;3.0;11.42;0.02;Low
42.0;16.0;5.31;5.77;4.0;15.0;29.0;8.0;7.68;0.33;High
41.0;13.0;13.69;7.55;3.0;18.0;3.0;7.0;17.95;1.0;High
35.0;17.0;13.84;4.89;5.0;17.0;4.0;3.0;16.22;1.49;High
44.0;10.0;5.87;4.53;2.0;19.0;0.0;7.0;9.45;1.62;Medium
38.0;15.0;12.65;5.93;4.0;4.0;21.0;6.0;14.31;1.46;High
33.0;0.0;7.9;6.29;0.0;7.0;9.0;5.0;11.14;0.97;Medium
38.0;6.0;7.81;7.14;1.0;5.0;12.0;9.0;9.99;0.56;Medium
22.0;9.0;6.63;7.54;6.0;14.0;23.0;1.0;8.29;0.89;Medium
29.0;8.0;4.45;8.45;5.0;2.0;26.0;2.0;7.93;0.02;Low
38.0;2.0;6.68;5.44;5.0;8.0;14.0;3.0;10.23;1.2;Low
28.0;13.0;4.54;6.64;6.0;10.0;0.0;6.0;9.47;0.15;Medium
39.0;14.0;13.24;5.83;1.0;19.0;17.0;7.0;16.92;0.29;High
32.0;1.0;10.62;4.01;2.0;13.0;22.0;7.0;13.68;1.25;High
26.0;13.0;12.87;6.9;2.0;8.0;13.0;3.0;17.52;0.03;Medium
33.0;15.0;11.17;8.08;5.0;9.0;17.0;8.0;15.48;1.15;High
28.0;6.0;5.31;4.18;1.0;14.0;24.0;7.0;8.5;1.28;Medium
42.0;3.0;13.41;4.02;3.0;17.0;21.0;4.0;16.46;1.58;High
44.0;17.0;13.0;7.64;0.0;18.0;11.0;2.0;17.77;0.14;High
38.0;4.0;7.48;7.42;0.0;6.0;11.0;;10.95;0.01;Low
34.0;5.0;5.12;6.03;2.0;18.0;4.0;8.0;8.98;1.53;Medium
39.0;6.0;11.04;7.31;7.0;4.0;6.0;0.0;12.39;0.58;Medium
33.0;14.0;11.28;8.77;2.0;17.0;25.0;6.0;15.15;1.77;Medium
43.0;0.0;12.97;5.24;3.0;0.0;23.0;6.0;15.03;0.37;Medium
25.0;3.0;4.53;5.23;2.0;11.0;12.0;0.0;5.99;1.17;Low
40.0;0.0;5.42;4.93;0.0;5.0;8.0;6.0;9.82;0.22;Medium
23.0;10.0;9.98;7.62;7.0;12.0;5.0;0.0;13.74;0.81;Medium
27.0;17.0;10.19;5.77;1.0;16.0;20.0;1.0;12.82;1.76;Medium
36.0;13.0;;8.94;5.0;8.0;6.0;8.0;7.07;1.22;Low
28.0;10.0;7.97;7.57;0.0;0.0;17.0;7.0;9.76;1.38;Low
20.0;9.0;9.84;5.84;3.0;11.0;14.0;8.0;10.88;0.45;High
43.0;16.0;11.38;4.75;1.0;0.0;7.0;8.0;13.78;1.85;Medium
39.0;3.0;7.16;6.96;1.0;3.0;27.0;3.0;8.75;1.25;Low
44.0;14.0;8.84;5.47;5.0;6.0;19.0;4.0;11.53;0.21;Medium
33.0;15.0;12.14;8.53;0.0;19.0;15.0;;16.48;0.03;
30.0;12.0;13.54;6.21;6.0;4.0;16.0;6.0;15.0;0.03;High
40.0;8.0;6.3;5.46;1.0;;2.0;5.0;7.67;0.1;Medium
22.0;10.0;6.53;6.94;1.0;4.0;12.0;8.0;11.14;1.82;Medium
28.0;10.0;13.4;4.68;2.0;6.0;8.0;1.0;17.38;0.72;Medium
33.0;5.0;7.96;6.81;1.0;16.0;19.0;7.0;9.17;0.6;Medium
28.0;0.0;11.18;4.28;3.0;11.0;14.0;1.0;12.5;0.83;Medium
23.0;5.0;10.12;7.03;1.0;14.0;25.0;1.0;13.86;0.82;Medium
23.0;12.0;6.86;6.65;2.0;2.0;25.0;;9.34;0.48;Low
27.0;;10.54;6.6;4.0;16.0;29.0;3.0;14.44;0.18;High
21.0;14.0;10.56;7.42;4.0;13.0;26.0;5.0;13.18;0.22;High
28.0;17.0;9.92;4.22;3.0;14.0;15.0;5.0;14.79;1.2;Medium
33.0;19.0;5.0;6.3;;14.0;15.0;1.0;8.78;0.79;Low
41.0;13.0;13.95;6.22;;14.0;18.0;5.0;15.14;1.8;High
28.0;14.0;8.0;6.3;6.0;18.0;3.0;7.0;10.32;0.93;High
43.0;4.0;10.38;8.9;6.0;10.0;18.0;4.0;13.63;1.01;Medium
42.0;3.0;12.86;4.7;3.0;17.0;18.0;0.0;14.43;1.86;High
35.0;1.0;8.23;7.45;7.0;9.0;1.0;7.0;9.24;1.0;Medium
36.0;6.0;11.74;6.01;1.0;8.0;5.0;5.0;13.06;1.0;Medium
35.0;9.0;13.72;6.56;1.0;2.0;12.0;1.0;16.82;0.73;
31.0;15.0;7.59;7.81;7.0;0.0;14.0;6.0;11.12;1.42;Low
22.0;9.0;8.05;4.79;4.0;10.0;9.0;7.0;9.42;0.78;High
30.0;17.0;13.06;7.82;4.0;15.0;21.0;1.0;16.72;1.18;High
33.0;16.0;5.6;4.35;0.0;2.0;9.0;0.0;9.07;0.89;Low
37.0;12.0;4.29;6.42;4.0;8.0;3.0;5.0;9.05;1.06;Low
40.0;0.0;13.09;7.71;7.0;10.0;13.0;5.0;17.45;1.65;High
40.0;0.0;12.22;4.96;6.0;16.0;7.0;7.0;16.99;0.83;High
24.0;14.0;13.73;7.85;4.0;0.0;5.0;6.0;18.59;0.46;Medium
35.0;0.0;4.58;4.83;3.0;8.0;11.0;7.0;7.34;1.14;Low
39.0;5.0;;8.0;0.0;2.0;7.0;9.0;8.51;;Low
24.0;12.0;5.05;6.34;5.0;9.0;5.0;9.0;7.18;1.39;Medium
22.0;0.0;10.83;7.42;0.0;4.0;14.0;4.0;13.86;0.62;Low
31.0;4.0;10.06;8.59;7.0;10.0;28.0;1.0;11.66;1.93;Low
20.0;8.0;7.59;6.04;1.0;4.0;24.0;4.0;11.28;0.69;Low
40.0;16.0;4.57;5.16;1.0;11.0;18.0;1.0;5.67;1.97;Low
28.0;15.0;10.4;8.34;0.0;13.0;13.0;8.0;12.34;0.38;Medium
28.0;7.0;9.7;4.81;0.0;11.0;2.0;4.0;;2.0;Medium
23.0;16.0;5.13;7.16;1.0;18.0;17.0;0.0;9.88;0.15;Medium
22.0;14.0;13.09;8.62;6.0;8.0;9.0;8.0;14.67;1.43;Medium
36.0;0.0;5.99;7.37;7.0;6.0;13.0;9.0;10.55;1.48;Medium
21.0;11.0;11.44;4.98;3.0;15.0;13.0;4.0;12.94;1.36;High
43.0;4.0;12.85;4.76;3.0;6.0;21.0;0.0;16.45;1.56;Medium
20.0;5.0;9.79;5.26;3.0;13.0;6.0;8.0;12.07;0.94;High
27.0;0.0;6.47;5.96;3.0;7.0;6.0;8.0;;0.11;Low
32.0;0.0;7.09;4.8;1.0;17.0;20.0;9.0;12.08;0.72;Medium
42.0;9.0;12.86;7.99;7.0;2.0;21.0;9.0;14.76;1.28;High
34.0;9.0;6.98;5.79;6.0;1.0;22.0;;8.79;1.29;Medium
27.0;2.0;11.46;8.68;2.0;4.0;10.0;5.0;14.82;0.39;Medium
31.0;;13.9;8.21;4.0;7.0;17.0;9.0;17.86;0.51;High
41.0;18.0;14.0;8.54;4.0;18.0;9.0;9.0;18.93;0.97;High
31.0;10.0;9.33;5.47;4.0;8.0;14.0;1.0;13.14;1.46;Low
33.0;17.0;12.27;6.87;4.0;1.0;29.0;6.0;15.52;1.71;Medium
34.0;1.0;13.9;5.61;1.0;14.0;11.0;1.0;16.54;0.17;High
34.0;8.0;7.75;5.28;2.0;7.0;22.0;3.0;11.13;1.85;Low
28.0;16.0;6.52;7.04;1.0;9.0;16.0;3.0;9.92;1.86;Low
38.0;13.0;5.14;8.09;2.0;6.0;21.0;9.0;7.01;0.02;Medium
39.0;3.0;5.41;4.47;1.0;18.0;23.0;6.0;9.09;1.01;Medium
41.0;16.0;12.54;5.38;6.0;0.0;28.0;5.0;;1.17;Medium
27.0;16.0;9.89;5.03;0.0;1.0;16.0;9.0;12.85;1.11;Low
40.0;11.0;12.74;7.99;2.0;2.0;0.0;6.0;14.78;1.23;Medium
38.0;19.0;11.89;8.67;4.0;13.0;5.0;5.0;;1.01;
25.0;17.0;10.74;4.4;2.0;14.0;20.0;0.0;14.2;0.59;Medium
39.0;2.0;10.09;5.9;5.0;13.0;14.0;3.0;11.35;0.19;Medium
44.0;10.0;4.48;8.57;3.0;7.0;18.0;2.0;5.53;0.42;Low
38.0;17.0;12.72;5.72;2.0;17.0;13.0;6.0;14.24;1.48;High
23.0;3.0;8.18;7.56;5.0;16.0;9.0;6.0;9.85;0.48;Medium
42.0;16.0;9.6;4.5;3.0;6.0;28.0;3.0;11.39;1.66;Medium
26.0;17.0;4.22;6.22;5.0;19.0;9.0;6.0;8.32;0.81;Medium
23.0;4.0;13.36;6.52;3.0;0.0;22.0;3.0;16.15;0.83;Medium
41.0;13.0;13.03;7.79;0.0;8.0;6.0;8.0;15.91;1.74;High
31.0;9.0;9.43;5.44;2.0;8.0;6.0;2.0;13.01;0.43;Medium
32.0;14.0;9.77;5.32;5.0;10.0;13.0;9.0;13.69;0.38;High
22.0;0.0;11.05;5.51;6.0;18.0;14.0;1.0;12.06;1.97;High
41.0;15.0;6.65;6.78;0.0;5.0;21.0;4.0;11.08;1.08;Low
31.0;10.0;6.22;8.38;4.0;6.0;19.0;8.0;11.17;0.38;Low
21.0;19.0;10.74;8.15;2.0;14.0;8.0;2.0;12.23;0.33;Medium
43.0;5.0;5.04;4.29;1.0;19.0;27.0;0.0;8.64;1.72;Low
21.0;15.0;8.54;8.39;1.0;5.0;14.0;8.0;9.55;1.2;
42.0;1.0;8.93;4.48;1.0;8.0;8.0;4.0;10.13;0.23;Medium
28.0;0.0;7.81;6.08;6.0;14.0;22.0;1.0;9.95;1.77;Medium
20.0;8.0;5.85;7.83;5.0;5.0;6.0;5.0;10.24;0.89;Low
27.0;11.0;7.55;4.41;5.0;6.0;23.0;2.0;11.16;1.98;Low
42.0;16.0;7.38;4.2;3.0;16.0;10.0;8.0;10.16;0.56;Medium
25.0;14.0;8.99;5.65;1.0;5.0;4.0;2.0;11.74;1.06;Low
25.0;18.0;10.75;7.65;4.0;8.0;26.0;1.0;13.61;0.35;Medium
41.0;9.0;13.68;6.61;5.0;2.0;8.0;2.0;15.92;0.88;High
44.0;11.0;5.44;6.09;6.0;13.0;5.0;5.0;9.95;0.35;Medium
;13.0;12.73;8.07;2.0;5.0;6.0;2.0;16.0;0.61;Medium
36.0;;6.84;7.83;5.0;3.0;27.0;8.0;9.78;0.54;Low
31.0;12.0;9.91;7.93;2.0;15.0;22.0;8.0;12.77;0.57;High
25.0;2.0;9.47;6.3;6.0;15.0;24.0;8.0;14.21;1.94;High
27.0;13.0;9.57;4.1;5.0;8.0;22.0;1.0;13.46;0.08;Medium
38.0;9.0;11.23;4.86;7.0;3.0;13.0;6.0;12.81;0.99;Medium
29.0;15.0;7.82;7.71;3.0;7.0;18.0;1.0;10.57;1.26;Low
20.0;6.0;7.19;;3.0;7.0;21.0;0.0;9.34;1.32;Low
44.0;3.0;12.53;8.86;3.0;5.0;21.0;4.0;17.48;1.51;Medium
32.0;19.0;6.2;4.95;4.0;7.0;10.0;7.0;8.86;1.52;Low
36.0;10.0;5.8;4.61;5.0;5.0;27.0;2.0;7.07;1.91;Low
22.0;15.0;4.16;4.69;2.0;13.0;6.0;6.0;6.8;1.51;Medium
27.0;19.0;6.11;4.92;6.0;13.0;5.0;5.0;8.4;1.65;Medium
33.0;3.0;9.19;6.64;5.0;17.0;3.0;0.0;12.59;1.06;Medium
22.0;16.0;9.39;8.88;6.0;12.0;13.0;6.0;11.29;1.32;Medium
35.0;12.0;6.54;6.95;0.0;14.0;21.0;2.0;;0.96;Low
32.0;10.0;4.72;6.61;3.0;2.0;2.0;3.0;6.1;0.55;Low
39.0;2.0;11.45;7.37;1.0;5.0;16.0;9.0;13.58;0.63;Medium
43.0;8.0;11.58;4.37;6.0;19.0;14.0;1.0;13.97;0.72;High
36.0;5.0;13.98;8.08;0.0;16.0;0.0;0.0;18.32;0.68;Medium
32.0;10.0;13.0;;6.0;19.0;20.0;4.0;15.08;1.07;
25.0;15.0;13.26;4.86;0.0;15.0;10.0;5.0;14.39;0.5;High
36.0;18.0;11.98;7.15;6.0;5.0;12.0;1.0;16.1;1.03;Medium
33.0;4.0;10.16;6.98;3.0;7.0;29.0;9.0;14.64;1.83;Medium
36.0;13.0;5.29;4.32;1.0;12.0;23.0;5.0;8.26;0.81;Medium
27.0;16.0;10.22;5.33;7.0;12.0;2.0;5.0;12.36;0.45;Medium
30.0;2.0;4.56;5.95;3.0;19.0;12.0;7.0;8.65;0.69;Medium
39.0;3.0;12.85;5.22;6.0;16.0;17.0;7.0;13.89;1.75;High
20.0;15.0;8.82;5.22;3.0;2.0;23.0;5.0;13.52;1.88;Medium
26.0;15.0;10.97;6.86;1.0;12.0;8.0;6.0;15.43;1.77;Medium
40.0;3.0;4.52;6.35;0.0;6.0;;3.0;7.7;0.57;Low
40.0;18.0;9.34;7.34;0.0;19.0;1.0;4.0;;0.78;Medium
36.0;16.0;7.01;8.78;6.0;4.0;27.0;5.0;8.14;1.95;Low
29.0;12.0;6.85;7.3;5.0;10.0;7.0;5.0;11.85;0.65;Medium
30.0;0.0;7.9;6.91;1.0;17.0;1.0;2.0;11.95;0.28;Medium
41.0;11.0;4.01;8.24;0.0;3.0;22.0;8.0;6.36;0.56;Low
28.0;3.0;8.67;7.16;4.0;19.0;23.0;3.0;9.75;1.93;Medium
28.0;10.0;8.87;4.83;3.0;6.0;0.0;7.0;12.43;0.83;High
43.0;4.0;12.63;5.57;6.0;3.0;23.0;3.0;17.58;1.87;Medium
24.0;1.0;8.49;7.67;4.0;9.0;2.0;5.0;12.32;0.21;Medium
;16.0;7.64;7.69;4.0;0.0;28.0;0.0;8.97;1.53;Low
28.0;7.0;13.95;8.94;5.0;16.0;16.0;1.0;16.56;0.19;High
36.0;5.0;9.71;7.13;5.0;4.0;6.0;5.0;11.15;;Medium
43.0;8.0;8.73;8.5;5.0;16.0;9.0;2.0;13.38;1.23;Medium
40.0;12.0;8.96;4.27;4.0;2.0;18.0;6.0;11.28;0.87;Medium
38.0;10.0;12.09;6.83;2.0;8.0;23.0;0.0;16.02;1.33;Medium
26.0;15.0;7.41;8.6;7.0;2.0;8.0;2.0;8.75;1.95;Low
42.0;15.0;7.89;5.44;2.0;2.0;17.0;2.0;9.4;0.11;Low
28.0;1.0;11.56;4.77;4.0;8.0;14.0;0.0;15.28;0.38;Medium
26.0;9.0;4.73;5.75;3.0;4.0;16.0;3.0;9.1;1.28;Low
32.0;11.0;12.65;7.96;6.0;9.0;23.0;7.0;14.46;1.79;High
30.0;7.0;8.3;4.42;4.0;14.0;25.0;6.0;10.97;1.6;High
33.0;10.0;9.81;7.0;6.0;11.0;21.0;6.0;13.29;0.93;Medium
38.0;9.0;11.57;4.68;4.0;5.0;25.0;4.0;15.76;1.49;Medium
30.0;12.0;6.66;6.18;5.0;6.0;16.0;3.0;10.17;0.42;Low
32.0;16.0;12.9;8.83;6.0;6.0;18.0;9.0;14.28;0.03;High
;6.0;13.79;4.98;5.0;3.0;8.0;5.0;16.96;1.14;Medium
32.0;2.0;8.94;4.17;5.0;12.0;24.0;1.0;13.48;1.63;Medium
20.0;19.0;13.37;6.14;7.0;14.0;5.0;0.0;17.84;0.87;High
27.0;12.0;4.01;6.89;7.0;17.0;18.0;6.0;;1.14;Medium
31.0;18.0;12.94;5.49;2.0;17.0;7.0;3.0;17.92;0.84;High
38.0;6.0;7.11;6.71;4.0;6.0;5.0;6.0;8.53;1.03;Medium
31.0;8.0;;8.77;3.0;9.0;16.0;5.0;10.02;1.77;Low
27.0;18.0;6.28;5.56;3.0;15.0;5.0;8.0;10.38;0.96;Medium
27.0;12.0;7.17;5.55;5.0;7.0;12.0;9.0;8.73;0.01;Medium
40.0;7.0;6.13;6.41;5.0;18.0;20.0;5.0;11.02;1.6;Medium
32.0;17.0;13.06;6.58;4.0;10.0;23.0;2.0;15.48;1.24;
31.0;1.0;12.99;4.01;7.0;5.0;28.0;6.0;15.39;1.46;High
35.0;17.0;5.02;7.08;3.0;9.0;;8.0;6.87;1.8;Medium
20.0;17.0;5.43;8.99;4.0;18.0;11.0;9.0;7.58;0.57;Medium
32.0;10.0;12.62;5.46;7.0;13.0;6.0;5.0;;1.01;High
26.0;0.0;7.99;7.15;6.0;19.0;5.0;6.0;10.71;1.2;High
24.0;13.0;5.69;;2.0;5.0;16.0;7.0;7.46;0.69;Medium
27.0;15.0;9.11;7.02;4.0;3.0;27.0;3.0;13.35;1.69;Medium
44.0;10.0;8.17;6.24;;19.0;7.0;4.0;9.42;1.4;High
33.0;0.0;6.19;6.65;0.0;14.0;5.0;3.0;10.53;1.47;Low
42.0;6.0;11.21;6.72;2.0;4.0;28.0;;13.31;1.62;Low
32.0;15.0;;4.88;3.0;15.0;18.0;5.0;13.29;0.52;High
34.0;13.0;5.0;7.85;3.0;6.0;20.0;6.0;7.52;1.49;Low
42.0;14.0;13.25;;5.0;1.0;22.0;1.0;16.53;;Medium
36.0;13.0;9.58;5.35;5.0;12.0;8.0;5.0;13.76;1.68;Medium
34.0;10.0;6.5;8.69;2.0;1.0;19.0;1.0;11.46;0.98;Low
39.0;;6.06;4.06;5.0;8.0;27.0;9.0;8.28;1.01;Medium
37.0;18.0;5.36;7.63;0.0;19.0;29.0;4.0;8.58;0.2;Medium
37.0;16.0;8.25;5.91;2.0;4.0;15.0;0.0;11.11;1.7;Low
21.0;5.0;5.36;6.61;7.0;2.0;17.0;2.0;10.36;1.07;Low
23.0;10.0;8.16;5.46;7.0;1.0;18.0;3.0;12.4;1.19;Low
20.0;16.0;5.49;5.61;7.0;13.0;6.0;3.0;8.08;0.24;Low
23.0;8.0;10.57;4.08;5.0;7.0;7.0;1.0;13.48;1.2;Medium
37.0;17.0;11.85;7.65;6.0;19.0;20.0;7.0;13.83;0.08;High
24.0;16.0;9.5;7.55;1.0;11.0;18.0;5.0;13.52;1.85;Medium
38.0;11.0;10.8;7.27;0.0;16.0;0.0;8.0;15.18;1.73;Medium
34.0;4.0;13.38;8.39;2.0;15.0;25.0;5.0;18.24;0.39;High
27.0;10.0;10.38;8.51;1.0;5.0;12.0;2.0;13.64;1.19;Low
39.0;3.0;7.64;6.78;7.0;5.0;0.0;1.0;11.32;;Low
36.0;3.0;8.49;7.42;7.0;17.0;10.0;8.0;11.27;1.61;High
20.0;2.0;12.61;4.05;4.0;1.0;1.0;2.0;16.05;1.51;Medium
31.0;16.0;5.31;8.23;0.0;7.0;20.0;5.0;7.7;1.99;Low
38.0;6.0;7.26;8.08;4.0;13.0;2.0;9.0;11.21;0.7;High
34.0;3.0;9.77;4.1;7.0;1.0;12.0;1.0;10.86;0.25;Medium
28.0;12.0;10.76;6.71;1.0;16.0;6.0;6.0;11.87;1.15;High
26.0;11.0;11.63;8.53;3.0;;1.0;0.0;15.49;;Medium
21.0;0.0;7.18;4.91;7.0;17.0;1.0;8.0;11.9;0.57;High
28.0;18.0;5.46;5.76;3.0;5.0;2.0;0.0;8.99;0.47;Low
29.0;19.0;13.55;5.66;5.0;16.0;12.0;8.0;17.46;1.6;High
21.0;17.0;4.76;5.78;3.0;17.0;11.0;0.0;9.06;1.51;Medium
38.0;10.0;4.96;4.21;4.0;13.0;0.0;0.0;7.41;0.41;Low
30.0;19.0;8.95;;0.0;9.0;17.0;7.0;10.38;1.74;Medium
32.0;2.0;12.19;5.47;4.0;3.0;4.0;0.0;16.92;0.27;Medium
29.0;16.0;11.75;8.33;4.0;17.0;;7.0;16.5;0.22;High
33.0;11.0;13.38;5.76;7.0;10.0;26.0;2.0;16.15;0.7;High
37.0;9.0;5.42;6.24;7.0;15.0;9.0;3.0;7.29;1.77;Medium
38.0;7.0;7.76;5.9;3.0;3.0;5.0;1.0;12.33;1.39;Low
41.0;14.0;6.82;4.6;4.0;18.0;17.0;5.0;10.65;0.79;High
28.0;4.0;12.61;8.95;1.0;5.0;14.0;6.0;13.64;0.31;Medium
44.0;3.0;8.88;8.13;2.0;7.0;13.0;9.0;10.31;1.43;Medium
26.0;19.0;4.27;6.7;2.0;17.0;23.0;2.0;9.2;1.2;Low
22.0;18.0;11.08;6.38;2.0;18.0;15.0;8.0;12.23;1.98;High
39.0;3.0;7.89;7.25;5.0;17.0;3.0;2.0;10.02;1.53;Medium
25.0;14.0;9.31;5.63;7.0;15.0;18.0;6.0;12.5;0.2;High
40.0;16.0;12.94;4.25;6.0;6.0;20.0;3.0;14.68;1.46;High
21.0;11.0;6.57;6.02;6.0;16.0;29.0;4.0;8.5;0.51;Medium
25.0;2.0;6.4;8.92;3.0;2.0;7.0;8.0;8.81;1.92;Low
22.0;9.0;6.63;4.91;6.0;14.0;24.0;2.0;8.71;0.04;Medium
35.0;14.0;7.38;6.64;3.0;3.0;0.0;2.0;;0.48;Medium
27.0;9.0;5.07;4.04;2.0;15.0;19.0;8.0;8.07;1.0;Medium
21.0;17.0;10.97;4.61;7.0;13.0;21.0;8.0;13.08;0.16;High
36.0;0.0;6.07;6.94;0.0;16.0;21.0;3.0;8.32;0.69;Low
28.0;2.0;13.26;5.49;5.0;8.0;12.0;0.0;14.42;0.99;High
31.0;11.0;6.16;8.53;2.0;6.0;8.0;;7.36;0.89;Low
22.0;0.0;6.56;6.03;7.0;13.0;0.0;8.0;10.43;0.92;High
30.0;2.0;6.97;5.04;4.0;11.0;14.0;5.0;8.42;1.76;Medium
20.0;2.0;11.69;;7.0;16.0;28.0;4.0;14.59;1.01;High
42.0;4.0;8.28;7.97;6.0;8.0;14.0;9.0;12.65;1.88;Medium
32.0;;12.19;4.1;2.0;11.0;13.0;2.0;14.66;0.3;High
;0.0;11.85;6.53;6.0;11.0;4.0;2.0;14.23;0.56;High
24.0;3.0;13.29;7.87;2.0;7.0;25.0;1.0;17.78;1.31;Medium
40.0;3.0;11.57;4.52;6.0;9.0;16.0;6.0;16.03;0.57;High
36.0;16.0;4.52;8.51;0.0;;5.0;8.0;9.04;0.69;Low
44.0;13.0;12.37;5.32;3.0;4.0;8.0;5.0;15.66;1.8;Medium
42.0;17.0;13.38;4.85;7.0;19.0;19.0;9.0;18.19;1.08;High
43.0;0.0;13.94;6.95;6.0;0.0;25.0;0.0;18.22;0.67;Medium
44.0;15.0;5.25;4.88;3.0;8.0;25.0;5.0;7.91;1.55;Medium
25.0;2.0;10.13;7.4;4.0;14.0;24.0;7.0;13.65;0.14;High
40.0;8.0;5.99;6.45;2.0;1.0;18.0;7.0;7.48;1.13;Low
41.0;3.0;6.63;4.55;1.0;3.0;26.0;9.0;9.84;0.2;Medium
30.0;4.0;11.46;;4.0;3.0;22.0;2.0;13.51;0.35;Medium
37.0;10.0;13.78;7.37;6.0;2.0;20.0;0.0;15.91;0.12;Medium
23.0;8.0;9.95;6.73;3.0;15.0;25.0;4.0;11.45;1.8;High
22.0;2.0;12.51;5.87;0.0;7.0;16.0;5.0;14.94;0.1;Medium
32.0;5.0;;4.67;6.0;6.0;6.0;9.0;7.02;1.03;Medium
42.0;10.0;4.37;7.54;3.0;11.0;7.0;8.0;7.77;;Medium
28.0;8.0;9.97;8.07;3.0;11.0;14.0;1.0;12.19;0.77;Medium
40.0;14.0;7.89;4.63;6.0;3.0;5.0;0.0;12.06;0.99;Medium
25.0;2.0;12.9;6.47;0.0;14.0;0.0;6.0;15.98;0.9;Medium
31.0;0.0;7.02;6.42;2.0;5.0;8.0;1.0;10.57;1.5;Low
21.0;19.0;8.32;5.75;2.0;2.0;6.0;1.0;10.43;1.82;Low
22.0;18.0;;7.95;6.0;6.0;29.0;2.0;13.54;0.6;Medium
22.0;13.0;6.73;4.5;6.0;5.0;21.0;3.0;10.23;0.05;Medium
31.0;16.0;13.08;5.03;6.0;0.0;19.0;6.0;17.53;1.79;High
34.0;13.0;8.65;4.01;3.0;7.0;18.0;;10.29;1.96;Medium
28.0;16.0;8.24;5.86;6.0;0.0;3.0;5.0;10.76;0.87;Medium
42.0;13.0;12.5;5.46;4.0;15.0;0.0;6.0;13.95;0.91;High
27.0;11.0;7.12;8.33;1.0;2.0;8.0;2.0;8.98;0.29;Low
30.0;15.0;12.17;7.73;6.0;1.0;1.0;2.0;14.75;0.95;Medium
35.0;0.0;5.22;4.42;4.0;5.0;15.0;1.0;9.8;0.61;Low
44.0;12.0;5.83;7.7;5.0;7.0;1.0;4.0;9.06;1.99;Low
41.0;5.0;13.51;7.38;4.0;6.0;2.0;6.0;15.83;0.37;High
23.0;16.0;12.42;5.41;3.0;6.0;13.0;2.0;16.41;0.76;Medium
20.0;11.0;7.88;4.08;3.0;18.0;12.0;6.0;8.96;1.23;High
43.0;18.0;10.38;4.58;1.0;17.0;16.0;7.0;12.86;0.69;High
26.0;5.0;13.43;5.25;1.0;2.0;9.0;2.0;16.83;0.95;Medium
21.0;6.0;6.12;8.08;1.0;10.0;2.0;0.0;9.45;1.95;Low
43.0;0.0;4.59;6.33;3.0;10.0;3.0;2.0;8.02;1.02;Low
24.0;0.0;9.37;8.59;3.0;2.0;24.0;5.0;11.22;1.82;Low
26.0;4.0;5.43;7.95;4.0;0.0;4.0;0.0;7.78;0.09;Low
23.0;5.0;5.87;5.44;3.0;9.0;10.0;8.0;10.6;0.24;Medium
24.0;15.0;12.92;8.23;5.0;1.0;5.0;2.0;17.82;1.89;Low
43.0;15.0;4.07;4.58;2.0;16.0;28.0;2.0;6.32;0.26;Medium
20.0;13.0;12.17;4.18;2.0;8.0;0.0;6.0;15.75;1.47;Medium
20.0;0.0;9.17;7.04;1.0;17.0;18.0;6.0;11.14;0.89;Medium
;12.0;9.59;5.71;3.0;19.0;29.0;5.0;12.06;0.81;High
39.0;19.0;10.72;5.65;5.0;8.0;6.0;6.0;14.89;1.32;High
38.0;9.0;8.31;7.44;7.0;10.0;22.0;4.0;11.31;1.46;Medium
29.0;9.0;5.16;8.25;2.0;16.0;9.0;7.0;9.56;1.86;Medium
37.0;8.0;5.03;5.61;4.0;13.0;28.0;9.0;8.54;0.51;Medium
22.0;12.0;11.54;5.63;7.0;17.0;11.0;1.0;15.06;1.4;High
30.0;2.0;6.21;6.67;0.0;17.0;11.0;4.0;7.35;0.68;Medium
34.0;17.0;4.28;7.27;6.0;11.0;28.0;8.0;8.28;1.44;Medium
30.0;19.0;13.8;5.01;4.0;17.0;0.0;3.0;18.71;0.28;High
36.0;1.0;13.8;8.56;0.0;7.0;8.0;7.0;16.69;0.92;Medium
36.0;16.0;7.78;7.27;5.0;7.0;16.0;2.0;9.41;0.37;Low
25.0;18.0;4.26;7.13;4.0;7.0;22.0;5.0;9.17;0.67;Low
24.0;12.0;11.27;8.52;2.0;;11.0;7.0;13.43;1.43;High
27.0;12.0;12.31;8.54;3.0;14.0;27.0;8.0;14.95;0.47;High
